CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS,GB,_freq_
3,5,50,9,192,2,2,1,3000,0,1,1,1,4,1,2500,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
5,7,39,12,192,2,0,0,3500,0,3,1,0,2,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
2,4,30,18,192,1,0,0,1500,0,3,1,0,0,0,1600,Furniture or Carpet,Lease,German,Food or Building,Without Vehicle,no credit cards,0,30
0,1,51,18,192,2,0,0,4000,0,1,1,3,2,1,10000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
3,5,34,30,192,2,2,1,3300,1,1,1,2,4,1,4000,Radio or TV or Hifi,Lease,Turkish,Others,Car,Cheque card,0,30
1,3,43,30,192,2,2,1,3300,0,1,1,2,3,1,500,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
1,3,33,36,192,2,0,0,1500,0,3,1,0,0,0,1400,Furniture or Carpet,Owner,German,Food or Building,Car,no credit cards,0,30
0,1,33,42,192,2,0,1,0,1,1,1,2,4,1,3000,Cars,Lease,German,Others,Without Vehicle,Cheque card,0,30
1,3,39,42,192,2,2,1,2800,0,1,1,2,4,1,5000,Leisure,Lease,German,Others,Car,no credit cards,0,30
0,1,44,48,192,2,0,0,2200,0,3,1,0,8,1,2000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
3,5,38,54,192,2,0,0,0,1,1,1,2,3,1,800,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,0,30
0,2,40,60,192,2,0,0,2600,0,1,1,1,2,1,8000,Cars,Owner,German,Food or Building,Car,no credit cards,0,30
0,1,33,84,192,2,0,1,0,1,3,1,0,3,1,600,Leisure,Lease,German,Civil Service,Car,Cheque card,0,30
1,3,34,84,192,2,0,0,3000,0,1,1,2,2,1,800,Radio or TV or Hifi,Owner,German,Food or Building,Car,no credit cards,0,30
3,5,35,84,192,2,2,1,3500,0,1,1,1,4,1,6000,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
3,5,37,84,192,2,2,1,3000,0,1,1,3,4,1,2500,Dept. Store or Mail,,German,Food or Building,Car,no credit cards,0,30
3,5,38,84,192,2,2,1,3000,1,1,1,1,6,1,1400,Radio or TV or Hifi,,Turkish,Civil Service,Car,Cheque card,0,30
1,3,36,96,192,1,0,0,2700,0,1,1,4,0,0,1600,Radio or TV or Hifi,Lease,German,Civil Service,Car,no credit cards,0,30
1,3,38,96,192,2,0,0,3500,0,1,1,3,6,1,1700,Radio or TV or Hifi,Lease,German,Civil Service,Car,no credit cards,0,30
2,4,39,96,192,2,0,1,3400,0,1,1,1,4,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
3,4,49,96,192,2,0,0,0,1,1,1,1,0,0,4000,Dept. Store or Mail,Lease,German,Others,Without Vehicle,Cheque card,0,30
0,2,53,96,192,2,2,1,4000,0,1,1,1,3,1,900,Dept. Store or Mail,Lease,Yugoslav,Others,Car,no credit cards,0,30
2,4,36,108,192,1,0,0,3000,0,3,1,0,0,0,6000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
3,5,38,120,192,1,2,1,2500,0,1,1,3,0,0,2500,Furniture or Carpet,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
3,5,38,120,192,2,2,1,3500,0,1,1,2,2,1,3000,Radio or TV or Hifi,,German,Civil Service,Without Vehicle,no credit cards,0,30
2,4,39,120,192,2,0,0,2200,0,3,1,0,3,1,2000,Radio or TV or Hifi,,Greek,Others,Car,no credit cards,0,30
1,2,41,120,192,2,0,0,0,1,1,1,1,6,1,1600,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
2,4,34,144,192,2,0,0,0,0,1,1,2,0,0,900,Furniture or Carpet,Lease,German,Civil Service,Car,Mastercard/Euroc,0,30
0,2,34,144,192,2,0,1,2000,0,1,1,1,4,1,1500,Radio or TV or Hifi,,German,Food or Building,Car,no credit cards,0,30
2,4,38,144,192,2,0,1,2800,0,3,1,0,3,1,1200,Radio or TV or Hifi,,German,Civil Service,Car,no credit cards,0,30
1,2,39,144,192,2,2,0,0,1,1,1,1,0,0,900,Radio or TV or Hifi,Lease,German,Civil Service,Without Vehicle,Cheque card,0,30
1,3,41,144,192,2,2,0,0,1,1,1,4,0,0,900,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
2,3,42,144,192,2,2,0,3200,0,1,1,2,4,1,1000,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
1,3,43,144,192,2,0,1,3400,0,3,1,0,6,1,1500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,48,144,192,2,0,0,2400,0,3,1,0,0,0,2500,Radio or TV or Hifi,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
0,1,56,144,192,2,0,0,2100,0,3,1,0,2,1,1500,Dept. Store or Mail,Lease,German,Civil Service,Car,no credit cards,0,30
2,4,35,168,192,2,2,1,3500,0,1,1,3,4,1,1200,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,0,30
1,3,45,168,192,2,0,0,3500,0,1,1,2,2,1,5000,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
4,6,46,168,192,2,0,1,5000,0,1,1,1,2,1,700,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,0,30
2,4,48,168,192,1,0,0,10000,0,3,1,0,0,0,15000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,3,49,168,192,2,0,1,3500,0,1,1,1,5,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,35,192,192,2,2,1,3000,0,1,1,1,4,1,1100,Dept. Store or Mail,,Turkish,Others,Car,no credit cards,0,30
2,4,40,192,192,2,0,0,2600,0,1,1,2,0,0,15000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,2,42,240,192,2,2,1,3000,0,1,1,0,5,1,900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,44,240,192,2,2,1,0,1,3,1,0,0,0,500,Dept. Store or Mail,Lease,German,Chemical Industr,Car,Cheque card,0,30
0,2,53,240,192,2,2,1,2900,0,3,1,0,3,1,900,Furniture or Carpet,Lease,Yugoslav,Others,Car,no credit cards,0,30
2,4,39,264,192,2,2,1,3000,0,1,1,1,4,1,1300,Radio or TV or Hifi,Lease,Greek,Others,Car,no credit cards,0,30
0,1,59,264,192,2,0,1,1800,1,1,1,1,3,1,500,Dept. Store or Mail,,German,Civil Service,Without Vehicle,Cheque card,0,30
0,2,67,288,192,2,0,0,1500,1,3,1,0,0,0,600,Dept. Store or Mail,,German,Pensioner,Car,Cheque card,0,30
0,2,30,360,192,2,0,1,2100,1,1,1,3,5,1,3000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,1,31,999,192,2,2,1,3400,0,3,1,0,4,1,1600,Radio or TV or Hifi,,German,Food or Building,Car,no credit cards,0,30
2,4,33,999,192,2,0,0,2500,1,1,1,0,9,1,1700,Radio or TV or Hifi,Owner,German,Others,Car,Cheque card,0,30
1,3,49,999,192,2,0,0,0,1,3,1,0,0,0,1000,Radio or TV or Hifi,Lease,German,Civil Service,Car,Cheque card,0,30
1,3,37,6,168,2,2,1,0,1,1,1,1,5,1,1300,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
4,6,30,9,168,2,0,0,2800,0,3,1,0,5,1,1300,Dept. Store or Mail,Lease,Turkish,Food or Building,Car,no credit cards,0,30
1,2,31,15,168,2,0,1,1800,0,1,1,1,4,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,3,30,18,168,2,0,1,1000,0,3,1,0,4,1,1800,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
3,5,35,18,168,2,2,1,0,1,1,1,2,2,1,1100,Radio or TV or Hifi,Lease,Greek,Food or Building,Car,Cheque card,0,30
1,3,29,30,168,2,0,0,0,1,3,1,0,6,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,1,45,30,168,2,2,1,2500,0,1,1,1,2,1,1200,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,31,36,168,2,0,1,0,1,1,1,1,0,0,900,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
2,4,31,36,168,2,2,1,3000,0,1,1,2,4,1,8000,Furniture or Carpet,Lease,German,Food or Building,Car,no credit cards,0,30
1,3,35,36,168,2,0,0,0,1,3,1,0,0,0,1300,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,0,30
0,1,37,36,168,2,0,0,0,0,1,1,0,5,1,4000,Furniture or Carpet,Lease,German,Others,Car,Mastercard/Euroc,0,30
2,4,30,42,168,2,0,1,4000,0,1,1,1,4,1,1600,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,31,42,168,2,0,0,0,1,1,1,2,0,0,1200,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,0,30
2,4,39,42,168,2,0,0,4000,0,3,1,0,4,1,1600,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,44,42,168,2,2,0,10000,0,1,1,1,9,1,1400,Radio or TV or Hifi,Owner,German,Civil Service,Car,no credit cards,0,30
3,5,31,48,168,2,2,1,0,1,1,1,2,0,0,4000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,2,38,48,168,2,0,1,3200,0,1,1,2,6,1,6000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,2,40,48,168,2,0,1,0,1,1,1,1,7,1,2500,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
4,6,50,48,168,1,0,1,3400,0,1,1,1,2,1,500,Radio or TV or Hifi,,Turkish,Others,Without Vehicle,no credit cards,0,30
1,3,30,54,168,2,0,0,0,1,3,1,0,0,0,2500,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
3,5,33,54,168,2,0,1,1900,0,1,1,2,8,1,1200,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,35,54,168,2,0,0,0,1,1,1,2,0,0,1700,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,0,30
2,4,31,66,168,2,0,1,3000,0,3,1,0,3,1,600,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,31,66,168,2,2,1,2600,0,1,1,1,2,1,1700,Radio or TV or Hifi,,Turkish,Food or Building,Car,no credit cards,0,30
0,1,56,66,168,2,2,1,2900,0,1,1,5,4,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
2,4,32,84,168,2,2,1,4000,0,1,1,1,3,1,2500,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,34,84,168,2,2,1,2600,0,1,1,2,2,1,1400,Radio or TV or Hifi,Lease,Spanish/Portugue,Others,Car,no credit cards,0,30
1,3,36,84,168,2,2,1,2900,0,3,1,0,6,1,4000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,2,41,84,168,2,0,1,2100,0,3,1,0,4,1,700,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,2,30,96,168,2,2,0,3500,0,1,1,2,4,1,4000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,31,108,168,2,1,1,3500,0,1,1,2,8,1,0,,Lease,Turkish,Others,Car,no credit cards,0,30
1,3,41,108,168,1,2,1,0,1,1,1,1,0,0,800,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,0,30
1,3,29,120,168,2,0,0,3500,0,3,1,0,4,1,1500,Radio or TV or Hifi,,Turkish,Food or Building,Car,no credit cards,0,30
2,4,30,120,168,2,0,1,3000,0,3,1,0,4,1,2000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,2,33,120,168,2,0,1,0,1,1,1,1,5,1,2500,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
4,6,35,120,168,2,0,1,5000,0,1,1,1,5,1,5000,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
2,4,37,120,168,2,0,1,2800,0,1,1,2,5,1,1700,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
2,4,43,120,168,2,0,1,4000,0,1,1,1,3,1,700,Radio or TV or Hifi,,German,Civil Service,Car,no credit cards,0,30
1,2,45,120,168,2,0,1,3200,0,3,1,0,0,0,800,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
2,4,29,144,168,2,2,1,2800,0,1,1,1,4,1,2500,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,33,144,168,1,0,0,1900,0,1,1,1,0,0,5000,Furniture or Carpet,Owner,German,Food or Building,Car,no credit cards,0,30
2,4,35,144,168,2,0,1,10000,0,1,1,2,4,1,15000,Cars,Owner,German,Others,Car and Motor bi,no credit cards,0,30
1,3,40,144,168,2,0,1,3100,0,1,1,2,4,1,500,Radio or TV or Hifi,,German,State or Steel Ind,Car,no credit cards,0,30
0,1,53,144,168,1,0,0,2100,0,1,1,1,0,0,9000,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
1,3,56,144,168,2,2,1,2600,0,1,1,1,8,1,1000,Radio or TV or Hifi,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
2,4,29,168,168,2,0,1,0,1,1,1,1,8,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
1,3,35,168,168,2,2,1,0,0,1,1,1,5,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,Mastercard/Euroc,0,30
2,4,35,168,168,2,2,1,10000,0,1,1,2,7,1,5000,Radio or TV or Hifi,Owner,German,Food or Building,Car,no credit cards,0,30
2,4,39,168,168,2,0,1,4000,0,1,1,1,0,0,2000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,3,42,168,168,1,2,1,3000,0,1,1,1,0,0,4000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,63,168,168,2,0,1,10000,0,1,1,1,6,1,5000,Radio or TV or Hifi,Owner,Other European,Civil Service,Car,no credit cards,0,30
2,4,31,192,168,2,2,1,2400,0,3,1,0,5,1,900,Radio or TV or Hifi,Lease,Turkish,State or Steel Ind,Without Vehicle,no credit cards,0,30
3,5,35,192,168,2,2,0,2500,0,1,1,2,3,1,4000,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
0,1,44,192,168,1,0,1,2300,0,3,1,0,4,1,1600,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
2,4,58,192,168,2,0,1,2900,0,1,1,0,4,1,4000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,45,216,168,2,0,0,2400,0,1,1,0,3,1,5000,Furniture or Carpet,,German,Others,Car,no credit cards,0,30
0,1,56,240,168,2,0,1,2100,0,1,1,1,4,1,2000,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
2,4,34,999,168,2,2,1,3500,0,1,1,1,7,1,1900,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
2,4,53,999,168,2,0,0,0,1,1,1,1,3,1,4000,Leisure,Lease,German,Civil Service,Car,Cheque card,0,30
0,2,30,3,144,2,2,1,3000,0,1,1,1,6,1,2500,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
3,5,32,3,144,2,2,1,4000,0,3,1,0,7,1,2000,Radio or TV or Hifi,Owner,German,Others,Car,no credit cards,0,30
0,2,47,3,144,2,2,1,0,1,1,1,4,2,1,800,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,31,6,144,1,0,1,2300,0,3,1,0,4,1,7000,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
1,2,49,6,144,2,0,1,2500,0,3,1,0,8,1,1000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
0,2,32,12,144,1,0,0,0,1,1,1,1,0,0,1600,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,0,30
2,3,39,15,144,1,1,0,2900,0,1,1,1,4,1,7000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,2,45,15,144,2,0,0,1500,0,3,1,0,5,1,2500,Radio or TV or Hifi,,German,Pensioner,Car,no credit cards,0,30
0,1,39,21,144,1,0,0,0,1,1,1,1,0,0,700,Furniture or Carpet,Lease,German,Others,Without Vehicle,Cheque card,0,30
2,4,35,24,144,2,0,1,0,1,1,1,2,0,0,500,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,0,30
2,3,34,30,144,2,2,1,3500,0,1,1,2,2,1,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,3,28,36,144,2,2,1,3000,0,1,1,1,4,1,800,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
1,3,31,36,144,2,2,1,2500,0,1,1,3,3,1,2500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,28,42,144,2,0,1,2500,0,1,1,1,3,1,1400,Cars,Lease,German,Others,Car,no credit cards,0,30
0,1,53,42,144,2,2,1,0,1,1,1,2,2,1,1100,Radio or TV or Hifi,Lease,German,Civil Service,Car,Cheque card,0,30
0,2,68,42,144,2,0,0,2500,0,1,1,1,3,1,2000,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,28,48,144,1,0,1,0,1,1,1,1,0,0,700,Dept. Store or Mail,Lease,German,Others,Car,Cheque card,0,30
0,1,28,54,144,2,2,1,2200,0,1,1,1,4,1,2000,Radio or TV or Hifi,,German,Others,Car,no credit cards,0,30
1,3,29,54,144,2,0,1,0,1,1,1,1,4,1,2500,Furniture or Carpet,Lease,Turkish,Others,Car,Cheque card,0,30
2,4,31,66,144,2,0,0,2500,0,1,1,0,4,1,1700,Radio or TV or Hifi,Lease,German,Civil Service,Car,no credit cards,0,30
2,4,27,84,144,2,2,1,2000,0,1,1,4,4,1,2000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
1,3,31,84,144,2,0,1,2500,1,1,1,2,6,1,1500,Radio or TV or Hifi,,German,State or Steel Ind,Car,Cheque card,0,30
2,4,32,96,144,2,2,1,0,1,1,1,1,0,0,4000,Furniture or Carpet,Lease,German,Civil Service,Car,Cheque card,0,30
2,4,34,96,144,2,2,1,3200,0,3,1,0,8,1,500,Radio or TV or Hifi,Lease,Italian,Others,Car,no credit cards,0,30
0,2,64,108,144,2,0,1,1600,0,1,1,2,6,1,1600,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
3,5,36,120,144,1,0,0,0,1,1,1,2,0,0,1700,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,43,120,144,2,0,0,0,1,1,1,1,0,0,1000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,0,30
0,1,62,120,144,2,0,0,1000,0,3,1,0,4,1,700,Dept. Store or Mail,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
0,1,31,144,144,2,1,1,0,1,1,1,2,0,0,600,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,Cheque card,0,30
1,2,38,144,144,2,0,0,0,1,1,1,1,0,0,3000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
3,5,38,144,144,2,0,0,2100,0,1,1,0,3,1,4000,Furniture or Carpet,Lease,Turkish,Civil Service,Without Vehicle,no credit cards,0,30
5,7,38,144,144,2,0,1,0,1,3,1,0,7,1,600,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
2,4,41,144,144,1,0,0,0,1,3,1,0,0,0,3000,Furniture or Carpet,Lease,German,Others,Without Vehicle,Cheque card,0,30
0,1,29,168,144,2,0,1,1800,0,1,1,0,7,1,4000,Dept. Store or Mail,Lease,Yugoslav,Others,Car,no credit cards,0,30
1,3,36,168,144,2,0,1,2400,0,1,1,2,6,1,1200,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,52,168,144,2,2,1,4000,0,1,1,1,2,1,1100,Radio or TV or Hifi,,Turkish,Others,Car,no credit cards,0,30
0,2,59,168,144,2,2,1,1500,0,3,1,0,4,1,2500,Radio or TV or Hifi,,German,Pensioner,Without Vehicle,no credit cards,0,30
1,3,43,192,144,2,0,1,2700,0,1,1,2,8,1,3000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,40,240,144,1,0,0,1500,0,1,1,2,0,0,15000,Cars,Owner,German,Others,Car and Motor bi,no credit cards,0,30
0,1,28,288,144,2,0,1,3000,0,1,1,3,4,1,500,Radio or TV or Hifi,Lease,German,Others,Car,Mastercard/Euroc,0,30
0,2,29,288,144,2,0,1,0,1,1,1,1,3,1,1400,Cars,Lease,Turkish,Others,Car,Cheque card,0,30
0,1,70,288,144,1,0,0,1000,0,3,1,0,2,1,700,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
0,2,57,360,144,2,0,0,0,1,3,1,0,0,0,3000,Furniture or Carpet,Lease,German,Pensioner,Without Vehicle,Cheque card,0,30
0,1,69,999,144,2,0,0,0,1,1,1,1,2,1,1200,Radio or TV or Hifi,Lease,German,Pensioner,Car,Cheque card,0,30
2,4,40,0,120,1,2,1,0,1,1,1,1,0,0,3000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,26,3,120,1,0,1,0,1,1,1,1,0,0,900,Dept. Store or Mail,Lease,German,Chemical Industr,Car,Cheque card,0,30
2,4,27,3,120,2,2,1,3000,0,1,1,2,4,1,2500,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
0,1,28,3,120,1,2,1,2500,0,1,1,0,4,1,2000,Radio or TV or Hifi,Lease,German,Others,Without Vehicle,no credit cards,0,30
1,2,34,3,120,2,0,0,3300,1,3,1,0,0,0,1400,Radio or TV or Hifi,,German,Others,Without Vehicle,Cheque card,0,30
0,2,35,3,120,2,2,1,2600,0,1,1,1,4,1,1000,Radio or TV or Hifi,Lease,German,Military Service,Car,no credit cards,0,30
0,1,68,3,120,1,0,0,1000,0,3,1,0,2,1,500,Radio or TV or Hifi,Lease,German,Pensioner,Without Vehicle,no credit cards,0,30
1,2,30,9,120,2,0,1,0,1,1,1,1,7,1,1400,Dept. Store or Mail,Lease,German,Civil Service,Car,Cheque card,0,30
0,1,32,12,120,2,0,0,2600,0,1,1,2,2,1,3000,Furniture or Carpet,Lease,German,Military Service,Car,no credit cards,0,30
2,4,29,18,120,2,2,1,4000,0,1,1,1,7,1,2000,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,30,18,120,2,2,1,3500,0,1,1,3,4,1,2500,Leisure,Lease,German,Others,Car,no credit cards,0,30
1,3,45,24,120,2,0,0,3400,0,1,1,1,4,1,1100,Radio or TV or Hifi,Lease,Italian,Others,Car,no credit cards,0,30
2,4,39,30,120,2,0,0,0,1,1,1,1,3,1,1800,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
0,1,27,36,120,2,2,1,2600,0,1,1,2,4,1,900,Radio or TV or Hifi,Lease,German,State or Steel Ind,Car,no credit cards,0,30
1,2,27,42,120,2,0,0,0,1,3,1,0,0,0,900,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
0,2,32,42,120,2,0,1,0,1,1,1,2,2,1,4000,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,2,41,42,120,2,1,1,3500,1,1,1,2,4,1,1300,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
0,2,31,54,120,2,2,1,2600,0,1,1,1,3,1,5000,Furniture or Carpet,,German,Others,Car,no credit cards,0,30
1,3,26,60,120,2,2,0,2500,0,1,1,1,4,1,3000,Radio or TV or Hifi,,Greek,Others,Car,no credit cards,0,30
2,4,39,60,120,2,0,0,1700,1,3,1,0,0,0,900,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,30,72,120,2,0,0,0,1,1,1,1,3,1,2500,Leisure,Lease,German,Others,Car,Cheque card,0,30
1,3,26,84,120,2,0,1,2400,0,1,1,1,9,1,3000,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,0,30
0,1,29,96,120,2,2,0,2200,0,3,1,0,5,1,5000,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
2,4,35,96,120,1,2,1,0,1,1,1,1,0,0,1100,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,44,96,120,2,0,1,0,1,3,1,0,0,0,1200,Radio or TV or Hifi,Lease,German,Others,Car,Cheque card,0,30
0,2,52,108,120,2,0,1,3500,0,1,1,1,8,1,1100,Dept. Store or Mail,Lease,Turkish,Others,Car,no credit cards,0,30
2,4,31,120,120,2,0,1,2500,0,1,1,1,3,1,6000,Furniture or Carpet,Lease,Turkish,Others,Car,no credit cards,0,30
0,2,32,120,120,2,0,1,2300,0,3,1,0,5,1,1400,Radio or TV or Hifi,Lease,German,Food or Building,Without Vehicle,no credit cards,0,30
5,7,37,120,120,2,0,1,4000,0,1,1,1,3,1,8000,Furniture or Carpet,Owner,German,Others,Car,no credit cards,0,30
0,2,37,120,120,1,0,0,1800,1,1,1,1,0,0,1200,Radio or TV or Hifi,,German,Others,Car,Cheque card,0,30
2,4,39,120,120,2,2,1,3100,0,1,1,5,4,1,500,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,52,120,120,2,2,1,0,1,1,1,1,4,1,2500,Radio or TV or Hifi,Lease,German,Food or Building,Car,Cheque card,0,30
2,4,31,144,120,2,0,0,3100,0,1,1,1,3,1,10000,Cars,Owner,German,Others,Car,no credit cards,0,30
3,5,35,144,120,1,0,0,2200,0,1,1,2,0,0,2500,Furniture or Carpet,Lease,German,Others,Car,no credit cards,0,30
0,2,64,144,120,2,0,1,3500,0,3,1,0,4,1,2500,Radio or TV or Hifi,,German,Pensioner,Car,no credit cards,0,30
1,3,48,192,120,1,0,0,2000,0,1,1,1,0,0,1300,Dept. Store or Mail,Lease,German,Others,Car,no credit cards,0,30
0,2,70,192,120,2,0,0,1500,0,3,1,0,0,0,500,Dept. Store or Mail,Lease,German,Others,Without Vehicle,no credit cards,0,30
1,3,45,216,120,2,2,1,0,0,1,1,1,0,0,1000,Dept. Store or Mail,Lease,German,Others,Car,Mastercard/Euroc,0,30
0,2,54,240,120,2,0,0,1900,0,1,1,1,4,1,1200,Furniture or Carpet,Lease,Turkish,Others,Without Vehicle,no credit cards,0,30
0,2,54,288,120,2,2,0,1600,0,1,1,1,4,1,7000,Furniture or Carpet,Lease,Turkish,Pensioner,Without Vehicle,no credit cards,0,30
0,2,26,312,120,2,0,0,2400,1,3,1,0,6,1,5000,Furniture or Carpet,Lease,German,Food or Building,Car,Cheque card,0,30
1,3,28,312,120,2,0,0,2500,0,1,1,1,5,1,1400,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
1,3,31,312,120,2,2,1,3000,0,3,1,0,0,0,800,Radio or TV or Hifi,Lease,Turkish,Others,Car,no credit cards,0,30
0,1,32,312,120,2,0,0,0,1,1,1,1,5,1,3000,Furniture or Carpet,Lease,German,Self-employed pe,Without Vehicle,Cheque card,0,30
0,2,44,312,120,2,0,0,0,1,3,1,0,3,1,2000,Furniture or Carpet,Lease,German,Others,Car,Cheque card,0,30
1,3,30,999,120,2,2,1,2500,0,3,1,0,2,1,1300,Radio or TV or Hifi,Lease,German,Others,Car,no credit cards,0,30
