CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
2,4,34,0,36,1,0,0,2700,0,1,1,1,4,1,8000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,65,999,240,1,0,0,3500,0,1,1,1,5,1,5000,Cars,Lease,German,Others,Car,no credit cards
3,5,37,15,6,2,0,0,2100,0,3,1,0,9,1,5000,,Lease,German,Others,Car,no credit cards
0,1,25,312,48,2,0,1,2700,0,1,1,2,9,1,15000,Cars,Lease,German,Others,Car and Motor bi,no credit cards
4,6,42,36,33,2,0,1,2700,0,1,1,1,7,1,7000,"Furniture,Carpet",Lease,Others,Others,Car,no credit cards
0,2,26,3,15,1,0,0,2000,0,3,1,0,6,1,2000,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,2,30,6,84,2,0,0,4000,0,2,1,1,4,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
5,7,48,216,288,2,0,1,3400,0,1,1,1,5,1,8000,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Car,no credit cards
1,3,44,144,84,2,0,1,5000,1,1,1,3,5,1,2500,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Cheque card
0,1,23,36,36,2,0,1,2200,0,1,1,3,3,1,1100,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,39,24,24,2,0,0,1800,0,1,1,1,0,0,20000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,32,60,9,2,0,0,2200,0,2,1,2,8,1,800,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,23,144,21,2,0,0,1800,0,3,1,0,4,1,8000,Cars,Lease,German,"Civil Service, M",Car and Motor bi,no credit cards
0,1,23,288,3,2,0,1,2500,0,1,1,2,9,1,1600,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
2,4,38,192,288,2,0,1,3300,1,1,1,2,5,1,5000,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card
1,3,36,999,120,2,0,1,2800,0,1,1,1,5,1,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,23,0,27,1,0,0,1600,0,1,1,0,3,1,8000,Cars,Lease,German,Others,Car,no credit cards
0,1,24,6,42,2,0,0,0,1,3,1,0,3,1,4000,"Radio, TV, Hifi",,German,"Civil Service, M",Without Vehicle,Cheque card
1,3,24,216,6,2,0,0,2000,0,1,1,1,6,1,5000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
1,3,25,42,120,2,0,0,2600,0,2,1,0,5,1,2000,Cars,Lease,German,Others,Car,no credit cards
0,2,58,84,45,2,0,0,2300,0,1,1,2,4,1,3000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,2,38,9,18,1,0,0,1600,0,1,1,1,7,1,800,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,2,48,168,192,2,0,0,3100,1,2,1,1,5,1,1600,"Furniture,Carpet",,German,"Civil Service, M",Without Vehicle,Cheque card
2,4,40,42,288,2,0,1,4000,0,1,1,5,9,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,2,55,3,15,2,0,0,1500,0,2,1,4,3,1,1800,"Furniture,Carpet",Lease,German,Self-employed pe,Car,no credit cards
0,1,25,21,21,0,0,0,1700,0,3,1,0,7,1,15000,Cars,Lease,German,Others,Car,no credit cards
0,1,27,12,66,2,0,1,1900,0,1,1,1,4,1,15000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,50,144,6,2,0,0,2000,0,2,1,0,2,1,700,"Radio, TV, Hifi",,German,Others,Without Vehicle,Other credit car
0,1,32,3,66,1,0,0,1500,0,1,1,0,0,0,500,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
3,4,31,9,48,2,0,0,3400,0,1,1,1,2,1,4000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,2,25,240,3,2,0,0,3000,0,3,1,0,2,1,800,"Radio, TV, Hifi",Lease,Turkish,Self-employed pe,Car,no credit cards
2,4,26,21,9,2,0,1,4000,0,1,1,4,4,1,6000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,2,25,12,24,2,0,1,2200,0,1,1,2,7,1,4000,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
0,1,28,18,21,2,0,0,3000,0,3,1,0,3,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
2,4,27,3,6,1,0,1,2500,0,1,1,1,3,1,1200,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,30,6,3,2,0,0,2000,0,3,1,0,3,1,700,"Dept. Store,Mail",Lease,Others,"Sea Vojage, Gast",Car,no credit cards
1,2,41,60,39,2,0,0,1900,0,2,1,1,3,1,1800,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards
1,2,32,12,54,2,0,0,2200,0,3,1,0,4,1,800,Cars,Lease,Italian,Others,Without Vehicle,no credit cards
1,2,37,168,192,2,0,1,2900,0,3,1,0,4,1,1700,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
0,2,60,72,999,2,0,1,2400,0,2,1,1,4,1,4000,Leisure,Lease,German,Others,Without Vehicle,no credit cards
0,2,24,192,96,2,0,0,3200,1,1,1,3,5,1,2500,"Dept. Store,Mail",,German,"State,Steel Ind,",Car,Cheque card
0,2,27,15,3,2,0,0,2300,0,1,1,0,6,1,1600,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,1,23,12,12,2,0,0,2900,0,1,1,1,3,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,2,30,108,96,2,0,0,1600,0,2,1,1,2,1,1100,"Radio, TV, Hifi",,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,25,312,3,2,0,1,2300,0,2,1,4,3,1,1700,Leisure,Lease,German,"Sea Vojage, Gast",Car,no credit cards
3,5,51,9,3,1,0,0,2200,0,3,1,0,6,1,700,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards
2,4,49,42,42,2,0,0,3000,0,2,1,1,4,1,1100,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards
0,2,26,12,27,2,0,0,2200,0,1,1,5,5,1,20000,Cars,Lease,German,"Food,Building,Ca",Car and Motor bi,no credit cards
0,1,27,30,54,2,0,1,2400,0,1,1,1,3,1,3000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,2,45,72,60,2,0,1,0,1,1,1,0,0,0,800,"Furniture,Carpet",Lease,Yugoslav,Others,Without Vehicle,Cheque card
0,2,54,999,39,2,0,0,1000,0,1,1,1,3,1,500,"Dept. Store,Mail",Lease,German,Pensioner,Car,no credit cards
0,2,58,312,999,2,0,0,10000,1,1,1,2,2,1,6000,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Cheque card
1,3,31,15,144,2,0,1,5000,0,1,1,2,4,1,1400,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards
3,5,46,999,240,2,0,1,10000,0,1,1,5,7,1,4000,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,33,120,54,2,0,0,10000,1,3,1,0,0,0,7000,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Cheque card
0,2,25,18,21,2,0,1,2700,0,2,1,0,2,1,10000,Cars,Lease,German,Others,Car,no credit cards
0,2,49,168,240,2,0,1,3500,0,1,1,1,9,1,1000,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards
3,5,26,0,9,2,0,1,3000,0,2,1,3,7,1,600,Cars,Lease,German,Others,Car,no credit cards
0,1,33,264,60,2,0,0,2600,0,1,1,1,3,1,3000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
0,1,59,0,33,1,0,0,3200,0,2,1,0,8,1,900,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,25,3,66,2,0,0,2900,0,2,1,0,3,1,3000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
0,1,26,6,3,2,0,0,1800,0,1,1,0,3,1,900,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,1,23,6,12,2,0,0,1900,0,3,1,0,3,1,15000,Cars,Lease,German,Others,Car,no credit cards
3,5,44,24,24,1,0,0,2000,0,3,1,0,7,1,1600,"Radio, TV, Hifi",Lease,Others,"Sea Vojage, Gast",Car,no credit cards
0,1,58,60,12,1,0,0,1000,0,3,0,0,2,1,1200,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Car,no credit cards
2,4,36,42,96,2,0,1,3000,0,2,1,3,0,0,1800,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,50,240,168,2,0,0,1600,0,3,1,0,7,1,1500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,25,0,6,2,0,0,2300,0,3,1,0,4,1,4000,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
0,1,24,288,48,2,0,1,2000,0,1,1,1,4,1,8000,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
2,4,35,0,6,1,0,0,2000,0,3,1,0,3,1,6000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,2,23,48,21,2,0,1,0,1,1,1,1,4,1,1700,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
0,2,24,21,45,2,0,0,2800,0,3,0,0,7,1,1100,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Car,no credit cards
0,1,52,96,66,2,0,0,1000,0,2,1,2,4,1,900,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,46,240,999,2,0,1,3000,0,1,1,2,4,1,2500,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
2,3,40,15,3,2,0,0,2800,0,2,1,0,2,1,700,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,36,3,42,2,0,0,2200,0,1,1,0,4,1,2500,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
0,1,36,0,66,2,0,0,0,1,3,1,0,2,1,4000,Cars,Lease,German,Others,Car,Cheque card
2,4,41,3,30,1,0,0,3200,0,3,1,0,7,1,1100,"Dept. Store,Mail",Lease,Yugoslav,Others,Car,no credit cards
0,2,52,264,336,2,0,0,2200,0,2,1,1,2,1,8000,"Furniture,Carpet",,German,Others,Without Vehicle,no credit cards
0,2,24,66,12,2,0,0,0,0,1,1,4,2,1,5000,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,Other credit car
0,2,31,30,3,2,2,1,2500,0,1,1,7,3,1,20000,Cars,Owner,German,Others,Car,no credit cards
0,1,36,42,39,2,0,1,2200,0,2,1,0,2,1,6000,Cars,Lease,German,Others,Car,no credit cards
3,5,32,108,15,2,0,1,2800,0,1,1,2,8,1,600,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
0,1,24,3,6,2,0,0,1900,0,3,1,0,8,1,1000,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
1,3,23,30,6,2,0,0,2100,0,1,1,1,2,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,2,36,3,3,1,0,1,1500,0,1,1,1,3,1,500,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
2,4,29,36,60,2,0,1,2300,0,1,1,2,5,1,1200,"Furniture,Carpet",Lease,Others,"Sea Vojage, Gast",Car,no credit cards
1,2,31,12,48,1,0,1,2800,0,2,1,0,5,1,2500,"Radio, TV, Hifi",Lease,German,"State,Steel Ind,",Without Vehicle,no credit cards
1,3,28,6,6,1,0,0,1700,0,3,1,0,0,0,1400,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
4,5,37,96,6,2,0,0,1600,0,3,1,0,2,1,500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,2,34,3,120,1,0,0,1600,0,3,1,0,7,1,1300,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
0,1,27,12,30,2,0,1,2300,0,2,1,3,7,1,2500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
4,6,37,84,21,2,0,1,5000,0,1,1,1,6,1,2500,"Radio, TV, Hifi",Owner,Yugoslav,Others,Car,no credit cards
2,3,29,84,84,1,0,1,2500,0,2,1,1,6,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,23,12,3,1,0,1,1700,0,2,1,0,6,1,1300,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,27,3,12,1,0,0,1600,0,2,1,2,5,1,5000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,26,60,60,2,0,1,0,0,1,1,4,4,1,1700,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Mastercard/Euroc
2,4,39,66,30,2,0,1,2500,0,1,1,0,0,0,20000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,1,25,30,3,2,0,1,0,0,1,1,1,3,1,3000,"Radio, TV, Hifi",,German,Others,Car,Mastercard/Euroc
0,2,28,3,12,2,0,0,0,1,1,1,5,9,1,3000,"Radio, TV, Hifi",Lease,Greek,Others,Car,Cheque card
1,3,45,168,60,2,0,0,2200,0,2,1,1,3,1,800,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
1,3,25,3,39,1,0,0,3000,0,1,1,1,0,0,1300,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
0,2,51,288,21,2,0,0,1500,0,3,1,0,5,1,900,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
3,5,28,72,60,2,0,1,3300,0,1,1,2,7,1,5000,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
2,4,26,3,15,2,0,0,2500,0,2,1,2,8,1,500,"Dept. Store,Mail",Lease,Turkish,Others,Without Vehicle,no credit cards
0,2,30,12,48,2,0,0,2600,0,2,1,1,0,0,3000,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
0,1,71,60,144,2,0,0,2500,0,3,1,0,2,1,2500,"Radio, TV, Hifi",,German,Pensioner,Car,no credit cards
0,2,26,3,6,2,0,0,1800,0,1,1,0,7,1,1900,"Furniture,Carpet",Lease,Yugoslav,Others,Without Vehicle,no credit cards
1,2,37,120,96,2,0,1,2200,0,2,1,0,2,1,1400,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
1,3,30,42,54,2,0,1,10000,0,2,1,1,4,1,5000,"Radio, TV, Hifi",,Italian,Self-employed pe,Without Vehicle,no credit cards
0,1,49,18,192,2,0,1,2300,0,1,1,1,5,1,1000,"Radio, TV, Hifi",,Italian,Others,Without Vehicle,no credit cards
2,4,33,0,21,1,0,0,2300,0,1,1,2,4,1,4000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,30,54,54,1,0,0,2400,0,1,1,1,3,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,2,24,3,30,2,0,0,2200,0,1,1,1,4,1,1200,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards
0,2,53,216,240,2,0,0,3500,0,3,1,0,3,1,1800,Cars,Lease,Yugoslav,Others,Car,no credit cards
1,3,30,60,33,2,0,1,2200,0,1,1,1,7,1,2500,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
0,2,44,42,48,2,0,0,2700,0,3,1,0,5,1,4000,Cars,Lease,Italian,Others,Car,no credit cards
0,2,45,36,0,1,0,1,0,1,1,1,2,6,1,2500,"Furniture,Carpet",Lease,Yugoslav,Others,Car,Cheque card
0,2,25,42,27,2,0,0,2100,0,1,1,1,4,1,15000,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
0,2,24,18,12,2,0,0,1500,0,3,1,0,3,1,20000,Cars,Lease,German,Others,Car and Motor bi,no credit cards
0,1,38,30,3,2,0,0,0,0,1,1,1,4,1,900,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,Mastercard/Euroc
1,3,26,3,36,2,0,0,2600,0,3,1,0,6,1,4000,"Furniture,Carpet",Lease,Italian,Others,Car,no credit cards
0,2,54,3,288,2,0,0,3200,0,1,1,1,4,1,1600,"Radio, TV, Hifi",,German,Others,Car,no credit cards
1,3,61,108,60,2,0,1,2300,0,2,1,3,5,1,3000,"Radio, TV, Hifi",Lease,Yugoslav,"Food,Building,Ca",Car,no credit cards
1,2,27,21,21,2,0,0,1800,0,2,1,0,5,1,1400,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
1,2,32,9,66,2,0,1,1800,0,2,1,2,3,1,700,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,1,45,6,72,1,0,1,3000,0,1,1,1,3,1,1000,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
1,3,29,12,36,2,0,1,2600,0,2,1,0,4,1,1600,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
3,5,42,48,30,2,0,1,1500,0,1,1,2,5,1,4000,"Dept. Store,Mail",,German,Others,Car,no credit cards
2,4,32,48,33,1,0,0,1700,0,1,1,0,9,1,2500,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,1,44,144,288,2,0,0,2500,0,3,1,0,5,1,3000,"Furniture,Carpet",Lease,Yugoslav,Others,Without Vehicle,no credit cards
1,3,37,72,192,2,0,0,1500,0,1,1,2,5,1,7000,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,2,29,6,0,2,0,0,5000,0,2,1,0,7,1,1400,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
0,1,23,0,9,2,0,0,2300,1,1,1,1,2,1,1700,"Radio, TV, Hifi",Lease,German,Chemical Industr,Without Vehicle,Cheque card
1,3,42,54,3,2,0,0,1000,0,3,1,0,8,1,1600,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
1,3,27,36,21,2,0,0,1700,0,1,1,0,7,1,5000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,23,9,9,2,0,0,1900,0,2,1,0,7,1,1000,"Radio, TV, Hifi",Lease,Other European,Others,Without Vehicle,no credit cards
0,2,26,21,24,2,0,0,3200,0,1,1,1,4,1,1600,Leisure,Lease,Yugoslav,"Food,Building,Ca",Car,no credit cards
0,2,29,360,168,2,0,0,2100,1,1,1,2,5,1,7000,"Furniture,Carpet",,German,"Food,Building,Ca",Without Vehicle,Cheque card
0,1,25,36,72,2,0,0,2100,0,3,0,0,8,1,1300,Cars,Lease,Italian,Others,Car,no credit cards
1,3,41,192,39,2,0,0,1500,0,2,1,1,5,1,4000,Cars,Lease,German,Others,Car,no credit cards
1,3,33,36,168,2,0,0,1500,0,1,1,0,2,1,1200,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
1,3,23,9,36,2,0,1,0,1,2,1,1,2,1,1700,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
2,4,36,120,54,2,0,0,2500,1,2,1,0,2,1,700,"Radio, TV, Hifi",Lease,Spanish/Portugue,"Sea Vojage, Gast",Car,Cheque card
1,3,35,42,33,1,0,0,2400,0,2,1,0,3,1,1500,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
0,2,59,240,9,2,0,0,2000,0,2,1,0,5,1,2000,"Radio, TV, Hifi",Owner,German,Others,Without Vehicle,no credit cards
2,4,46,36,33,2,0,1,3000,0,1,1,6,7,1,7000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,2,32,3,6,2,0,0,5000,0,2,1,0,6,1,1500,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
0,1,37,36,144,2,0,1,3000,0,2,1,2,7,1,15000,Cars,Lease,Italian,"Food,Building,Ca",Car,no credit cards
2,4,31,48,6,2,0,1,1500,0,1,1,2,2,1,600,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,2,23,18,39,2,0,1,1900,0,1,1,3,5,1,600,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,25,60,12,1,0,1,3000,0,2,1,1,4,1,1200,"Radio, TV, Hifi",,German,Others,Car,no credit cards
0,1,24,288,42,2,0,0,5000,0,1,1,1,9,1,700,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,no credit cards
0,1,25,24,9,2,0,1,1900,0,1,1,3,5,1,4000,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
2,4,37,9,12,2,0,0,2400,0,3,1,0,2,1,7000,Cars,Lease,Others,Others,Car,no credit cards
1,3,30,6,15,2,0,1,2700,0,1,1,1,2,1,5000,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,54,42,999,1,0,1,3000,0,3,1,0,7,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,2,64,84,36,2,0,1,1900,0,2,1,2,4,1,2500,"Furniture,Carpet",Lease,Turkish,Pensioner,Without Vehicle,no credit cards
1,3,44,18,288,2,0,0,1700,0,1,1,1,7,1,1200,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
3,5,35,144,96,2,0,0,4000,0,1,1,3,2,1,9000,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
0,1,23,9,12,1,0,0,2500,0,2,1,0,6,1,5000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,37,66,66,2,0,0,3500,0,3,1,0,6,1,1900,Cars,Lease,German,Others,Car,no credit cards
0,2,66,144,66,2,0,0,2400,0,1,1,2,5,1,4000,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
1,2,32,21,168,2,0,1,2300,0,1,1,1,3,1,20000,Cars,Lease,German,Others,Car,no credit cards
2,4,36,36,9,2,0,0,2200,0,3,1,0,3,1,20000,Cars,Lease,German,Others,Car,no credit cards
0,1,28,21,36,2,0,0,2000,0,2,1,1,3,1,600,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
1,3,39,18,12,2,0,0,2100,0,3,1,0,4,1,500,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
0,1,24,288,6,2,0,0,1900,0,3,1,0,5,1,1400,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,24,120,21,2,0,1,1900,0,1,1,2,5,1,1200,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
0,1,32,66,21,2,0,0,2400,0,3,1,0,2,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,2,25,3,3,2,0,0,1700,0,1,1,1,5,1,1000,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
3,5,34,6,12,1,0,0,2000,0,1,1,1,4,1,1600,Cars,Lease,German,Others,Without Vehicle,no credit cards
3,5,40,168,192,2,0,0,2800,0,2,1,0,4,1,3000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
0,1,27,6,9,2,0,0,1800,0,1,1,3,2,1,1700,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
2,4,39,120,144,2,0,0,3000,0,3,0,0,4,1,600,"Dept. Store,Mail",Lease,German,Military Service,Car,no credit cards
0,2,25,3,6,2,0,0,1500,0,3,1,0,2,1,2500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
0,1,25,9,33,2,0,0,1800,0,2,1,0,4,1,500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
3,5,38,42,24,2,0,0,2500,0,3,1,0,4,1,2500,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
0,1,25,30,9,2,0,1,2500,0,1,1,1,9,1,1500,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
2,4,44,72,3,1,0,0,3000,0,3,1,0,8,1,1500,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
0,2,46,240,9,2,0,1,3000,0,1,1,1,4,1,2500,"Radio, TV, Hifi",,Italian,Self-employed pe,Car,no credit cards
2,4,46,18,60,2,0,0,3500,0,1,1,0,3,1,100000,Cars,Lease,German,Others,Car,no credit cards
0,1,23,6,6,2,0,0,2200,0,3,1,0,3,1,500,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
0,2,23,24,12,1,0,1,1500,0,2,1,0,3,1,500,"Dept. Store,Mail",Lease,Yugoslav,Others,Without Vehicle,no credit cards
2,4,40,168,168,2,0,1,2400,0,1,1,3,3,1,8000,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
2,4,30,192,144,2,0,1,4000,0,1,1,1,4,1,6000,"Radio, TV, Hifi",Lease,Turkish,"State,Steel Ind,",Car,no credit cards
0,1,24,144,54,2,0,1,2500,0,1,1,3,7,1,900,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards
0,2,24,3,24,2,0,0,4000,0,3,1,0,3,1,1900,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
1,3,41,192,24,2,0,0,1000,0,3,1,0,3,1,1700,"Furniture,Carpet",Lease,Greek,Others,Without Vehicle,no credit cards
0,2,33,18,3,2,0,0,1800,1,3,1,0,5,1,1000,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,Cheque card
3,4,33,3,3,2,0,0,1800,0,2,1,2,5,1,500,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
0,2,45,264,288,2,1,0,2500,0,1,1,2,7,1,500,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
2,4,50,192,288,2,0,1,2200,0,1,1,0,4,1,1300,"Dept. Store,Mail",Lease,Spanish/Portugue,Others,Car,no credit cards
0,2,42,120,96,2,0,0,2000,0,3,1,0,3,1,9000,Cars,Lease,German,Others,Car,no credit cards
2,3,43,30,9,1,0,0,5000,0,3,0,0,3,1,100000,Cars,Lease,German,Others,Without Vehicle,no credit cards
0,1,25,21,18,2,0,0,1500,0,3,1,0,0,0,4000,"Radio, TV, Hifi",,Spanish/Portugue,Others,Without Vehicle,no credit cards
2,3,41,120,216,1,0,0,1500,0,2,1,0,4,1,2000,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
0,1,23,30,6,1,0,0,1600,0,1,1,1,5,1,2500,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
0,2,23,3,3,2,0,0,2000,0,3,1,0,3,1,1800,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
0,2,24,12,6,2,0,0,1700,0,3,1,0,7,1,2500,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
2,4,39,42,3,2,0,0,1000,1,1,1,2,6,1,5000,"Radio, TV, Hifi",,German,Others,Car,Cheque card
3,4,34,66,168,2,0,0,1800,0,1,1,1,9,1,9000,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
1,3,32,12,15,2,0,1,2800,0,2,1,0,8,1,2500,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
0,2,64,264,96,2,0,1,5000,0,1,1,2,4,1,8000,"Furniture,Carpet",Lease,German,Others,Car,Mastercard/Euroc
1,2,26,84,96,2,0,1,1800,0,1,1,4,6,1,600,Cars,Lease,German,Others,Car,no credit cards
0,1,51,0,168,1,0,0,2100,0,1,1,1,6,1,1500,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
0,1,27,3,3,1,0,0,0,1,3,1,0,4,1,700,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,Cheque card
